,Tcell_1,Nkcell_2,Mgl_6,Mgl_7,Mgl_8,Mgl_9,Mgl_10,Mgl_11,Mgl_12,VendAC_14,VendC_15,VendVC_16,Vsmc_20,Per_21,Per_22,Fbl_25,Fbl_26,Fbl_27,Fbl_28,OPC_33,OPC_34,OPC_35,OPC_36,COP_37,COP_38,COP_39,Oligo_40,COP_41,Oligo_44,Oligo_45,Oligo_46,Oligo_47,Oligo_49,Astro_52,Astro_53,Astro_54,Astro_56,Astro_57,Astro_58,Astro_61,DLCT6b_98,DLCT6b_100,DLCT6b_105,DLCT6b_108,DLCT6b_110,ULIT_120,ULIT_121,ULIT_122,ULIT_123,ULIT_124,ULIT_126,ULIT_130,ULIT_131,ULIT_133,ULIT_135,DLIT_137,DLIT_139,DLIT_142,DLIT_143,DLIT_147,DLIT_148,DLIT_149,DLIT_150,Splat_235,Splat_237,Splat_238,MGE_239,MGE_240,MGE_241,MGE_242,MGE_243,MGE_244,MGE_245,MGE_248,MGE_249,MGE_250,MGE_251,MGE_252,MGE_253,MGE_254,MGE_255,MGE_256,MGE_257,MGE_258,MGE_259,MGE_260,MGE_261,MGE_262,MGE_263,LLC_264,LLC_265,LLC_266,LLC_267,LLC_268,LLC_269,LLC_270,LLC_271,LLC_272,LLC_273,LLC_274,LLC_275,CGE_277,CGE_278,CGE_279,CGE_280,CGE_281,CGE_282,CGE_283,CGE_284,CGE_285,CGE_286,CGE_287,CGE_288,CGE_289,CGE_290,CGE_291,CGE_292,CGE_293,CGE_294,CGE_295,CGE_296,Splat_313,Splat_403,Misc_404,Splat_409,Mono_3,DLNP_83,DLNP_86,DLNP_88,DLNP_89,DLNP_90,DLNP_91,DLNP_92,DLNP_93,DLNP_94,DLNP_96,DLCT6b_99,DLCT6b_106,DLCT6b_109,L5ET_114,Misc_116,ULIT_125,ULIT_127,ULIT_128,ULIT_129,ULIT_134,ULIT_138,DLIT_140,DLIT_141,DLIT_144,DLIT_151
APH - 12163,0.000140390284992279,4.67967616640928e-05,0.000187187046656371,0.00133370770742665,0.000350975712480696,0.00145069961158688,0.000584959520801161,0.00587299358884365,0.000374374093312743,2.33983808320464e-05,7.01951424961393e-05,4.67967616640928e-05,9.35935233281857e-05,7.01951424961393e-05,0.000116991904160232,0.000116991904160232,0.000163788665824325,0.000163788665824325,0.000444569235808882,0.000304178950816604,0.00456268426224905,0.005545416257195,0.000257382189152511,7.01951424961393e-05,0.000116991904160232,0.000116991904160232,0.00156769151574711,0.00109972389910618,0.0022696429407085,0.00828302681454443,0.00411811502644017,0.0177125742898591,0.000397772474144789,0.00152089475408302,2.33983808320464e-05,0.0160278908699518,0.000304178950816604,4.67967616640928e-05,0.00421170854976836,0.00098273199494595,2.33983808320464e-05,7.01951424961393e-05,9.35935233281857e-05,0.00098273199494595,0.000233983808320464,4.67967616640928e-05,0.000865740090785718,0.000491365997472975,0.000163788665824325,2.33983808320464e-05,0,4.67967616640928e-05,2.33983808320464e-05,2.33983808320464e-05,2.33983808320464e-05,0.00170808180073939,0.00163788665824325,0.000210585427488418,0.0265337638635406,0.00098273199494595,0.00107632551827414,2.33983808320464e-05,4.67967616640928e-05,0.00154429313491506,0.00187187046656371,0.00187187046656371,0.00212925265571622,0.000233983808320464,0.000748748186625485,0.00215265103654827,9.35935233281857e-05,0.00152089475408302,0.000772146567457532,0.000935935233281857,0.0136412560250831,0.0275866910009827,0.00168468341990734,0.00421170854976836,0.00191866722822781,0.00800224624455988,0.00229304132154055,0.00233983808320464,0.0117225887968553,0.0197950301839113,0.00919556366699424,0.0123543450793205,0.0165660536290889,0.00124011418409846,0.000163788665824325,0.00154429313491506,0.00603678225466798,0.00474987130890542,0.00116991904160232,0.000116991904160232,0.00638775796714867,0.000818943329121625,0.0109972389910618,0.00285460246150966,0.00491365997472975,0.00573260330385137,0.00348635874397492,0.00152089475408302,0.00999110861528382,0.0091253685244981,0.00856380738452899,0.00236323646403669,0.0103420843277645,0.0102016940427722,0.0122841499368244,0.00456268426224905,0.0210351443680097,0.0250830642519538,0.0270017314801816,0.0160746876316159,0.0163320698207684,0.0130562965042819,0.00804904300622397,0.0235855678787028,0.0174785904815387,0.00596658711217184,0.0137816463100753,0.00145069961158688,0.000140390284992279,0.000280780569984557,4.67967616640928e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CgGc - 12158,5.82326393943805e-05,2.91163196971903e-05,0,0.000116465278788761,0.000145581598485951,0.000553210074246615,0.000262046877274713,0.00218372397728927,0.000145581598485951,5.82326393943805e-05,0.000174697918183142,2.91163196971903e-05,5.82326393943805e-05,8.73489590915708e-05,5.82326393943805e-05,8.73489590915708e-05,5.82326393943805e-05,5.82326393943805e-05,0.000232930557577522,0.000436744795457854,0.00355219100305721,0.00474596011064202,8.73489590915708e-05,2.91163196971903e-05,0.000174697918183142,2.91163196971903e-05,0.000232930557577522,0.000116465278788761,0.00282428301062746,0.00655117193186781,0.00678410248944533,0.0163633716698209,0.000640559033338186,0.0159266268743631,2.91163196971903e-05,0.00177609550152861,0,8.73489590915708e-05,0.00294074828941622,0.00131023438637356,0.0020963750181977,0.00256223613335274,5.82326393943805e-05,0.0105692240500801,0.000436744795457854,0.00879312854855146,0.0128111806667637,0.0118212257970593,0.0938127820643471,0.0164798369486097,0.0101324792546222,0.0497889066821954,0.00125200174697918,0.000174697918183142,0.0357839569078468,0.0128111806667637,0.0219245887319843,0.00742466152278352,8.73489590915708e-05,0.00136846702576794,0.00264958509244432,0.0345028388411705,0.0165963022273985,0.000960838550007279,2.91163196971903e-05,0,0.0050953559470083,0.00107730382879604,0.00372688892124036,0.0191876546804484,0.0144125782501092,0.000844373271218518,0,0.00125200174697918,0.000582326393943806,0.0118503421167564,0.015460765759208,0.0118503421167564,0.00355219100305721,0.00617265977580434,0.0018052118212258,0.00282428301062746,0.0074828941621779,0.00692968408793129,0.016217790071335,0.00334837676517688,0.0216334255350124,0.00821080215460766,0.00602707817731839,0.00500800698791673,0.00200902605910613,2.91163196971903e-05,0.000116465278788761,2.91163196971903e-05,8.73489590915708e-05,0.00439656427427573,0.00133935070607075,0.000378512156063474,8.73489590915708e-05,0.00492065802882516,0.000349395836366283,0.000698791672732567,0.00422186635609259,0.00235842189547241,0.00273693405153589,0.000960838550007279,0.00640559033338186,0.00623089241519872,0.00465861115155044,0.00171786286213423,0.00812345319551609,0.00774494103945261,0.0129567622652497,0.00937545494249527,0.0147619740864755,0.00783228999854418,0.00937545494249527,0.0110933178046295,0.00602707817731839,0.00192167710001456,0.00617265977580434,8.73489590915708e-05,0,8.73489590915708e-05,0,2.91163196971903e-05,0.000232930557577522,0.00168874654243704,0.000611442713640996,0.000640559033338186,8.73489590915708e-05,0.00151404862425389,0.000203814237880332,0.00978308341825593,0.00212549133789489,8.73489590915708e-05,0.00285339933032465,0.0188091425243849,0.013772019216771,0.00171786286213423,5.82326393943805e-05,0.0204105401077304,0.000116465278788761,0.000494977434852235,0.0603581307322754,0.0164507206289125,0.0533410976852526,0.0176736060561945,0.00742466152278352,0.0311253457562964,8.73489590915708e-05
CgGr - 12157,0.000211111502058337,7.03705006861124e-05,0.000492593504802787,0.000985187009605573,0.00045740825445973,0.00228704127229865,0.00193518876886809,0.0127370606241863,0.000387037753773618,7.03705006861124e-05,0.000422223004116674,7.03705006861124e-05,0.000140741001372225,3.51852503430562e-05,7.03705006861124e-05,3.51852503430562e-05,7.03705006861124e-05,0.000387037753773618,0.000387037753773618,0.000351852503430562,0.00605186305900567,0.0113648358608071,3.51852503430562e-05,0.000105555751029169,0.000211111502058337,0,0.00102037225994863,0.000316667253087506,0.0073889025720418,0.0312093170542908,0.0016888920164667,0.0190352204355934,0.000950001759262517,0.0167129939129517,7.03705006861124e-05,0.00253333802470005,0.000351852503430562,0.000950001759262517,0.00239259702332782,0.00446852679356814,0.00745927307272791,0.00580556630660427,0.0128778016255586,0.00865557158439182,0.0257907885014602,0.0895816473734211,0.00186481826818198,0.00119629851166391,0.0079518665775307,0.00460926779494036,0.0737130994687027,0.00320185778121811,0.000844446008233349,0,0.0315611695577214,0.0233630062277893,0.0196333696914254,0.00408148903979452,0.0273037542662116,0.0187185531825059,0.0323000598149256,0.00731853207135569,0.00788149607684459,0.0016888920164667,0.000246296752401393,3.51852503430562e-05,0.00408148903979452,0.000844446008233349,0.00721297632032652,0.0141444706379086,0.00548889905351677,0.000668519756518068,0.000703705006861124,0.00154815101509447,0.00527778755145843,0.0179092924246156,0.0136870623834489,0.0141796558882516,0.00636853031209317,0.00598149255831955,0.00302593152950283,0.00439815629288202,0.0103796488512016,0.0157278069033461,0.0161500299074628,0.0125963196228141,0.0109426128566905,0.00833890433130432,0.00073889025720418,0.00390556278807924,0.00401111853910841,0.000246296752401393,0.000351852503430562,3.51852503430562e-05,0.00302593152950283,0.00228704127229865,0.00387037753773618,0.00274444952675838,0.00130185426269308,0.00320185778121811,0.00197037401921115,0.00109074276063474,0.00383519228739312,0.00429260054185286,0.00422223004116674,0.00179444776749587,0.00717779106998346,0.00823334858027515,0.00781112557615847,0.0020055592695542,0.00615741881003483,0.00492593504802787,0.0144611378909961,0.00900742408782238,0.00992224059674185,0.00643890081277928,0.00520741705077232,0.0114352063614933,0.0121740966186974,0.00274444952675838,0.00580556630660427,7.03705006861124e-05,0.00045740825445973,0.000105555751029169,7.03705006861124e-05,0,0.00045740825445973,7.03705006861124e-05,0.000633334506175011,0.00073889025720418,0.00439815629288202,0,0,0.00045740825445973,0,0,0.0124907638717849,0.0011259280109778,0.00028148200274445,0,0,0.000562964005488899,0.0254389359980296,7.03705006861124e-05,0.00517223180042926,7.03705006861124e-05,0.00837408958164737,0.00116111326132085,0.00489074979768481,0.0142148411385947,3.51852503430562e-05
Cun - 12150,0.000101781170483461,6.78541136556404e-05,6.78541136556404e-05,0.00130619168787108,0.000271416454622562,0.00101781170483461,0.000814249363867684,0.00530958439355386,0.000390161153519932,0.000101781170483461,0.000458015267175573,0.000203562340966921,6.78541136556404e-05,6.78541136556404e-05,0.000203562340966921,0.000152671755725191,0.000101781170483461,0.000152671755725191,0.000271416454622562,0.000237489397794741,0.00837998303647159,0.0052078032230704,0.000135708227311281,0.000186598812553011,0.000135708227311281,1.69635284139101e-05,0.000491942324003393,3.39270568278202e-05,0.00464800678541137,0.0158269720101781,0.00600508905852417,0.0160983884648007,0.00113655640373198,0.0204240882103478,1.69635284139101e-05,0.00135708227311281,6.78541136556404e-05,5.08905852417303e-05,0.00332485156912638,0.00232400339270568,0.00157760814249364,0.00113655640373198,0.00111959287531807,0.00251060220525869,0.0011704834605598,0.000220525869380831,0.00972010178117048,0.0132994062765055,0.123681085665818,0.00961832061068702,0.00213740458015267,0.0163528413910093,0.000203562340966921,0.107396098388465,0.0090754877014419,0.0183545377438507,0.0166751484308736,0.00631043256997455,0.000271416454622562,0.00110262934690416,0.00364715860899067,0.0293808312128923,0.0122137404580153,0.000322307039864292,0,0,0.00442748091603053,0.000661577608142494,0.00229007633587786,0.00586938083121289,0.0197794741306192,0.000288379983036472,0,0.00145886344359627,0.000559796437659033,0.0104325699745547,0.014520780322307,0.00960135708227311,0.00227311280746395,0.00424088210347752,0.000932994062765055,0.00196776929601357,0.00332485156912638,0.00524173027989822,0.00737913486005089,0.000610687022900763,0.020763358778626,0.00895674300254453,0.00659881255301103,0.00685326547921968,0.000780322307039864,1.69635284139101e-05,0,0,3.39270568278202e-05,0.00332485156912638,0.000152671755725191,0.000220525869380831,0.000101781170483461,0.00378286683630195,0.000135708227311281,0.000288379983036472,0.00229007633587786,0.00106870229007634,0.00157760814249364,0.000542832909245123,0.00732824427480916,0.00490245971162002,0.00332485156912638,0.00152671755725191,0.0065479219677693,0.00490245971162002,0.0102120441051739,0.00832909245122986,0.015470737913486,0.00727735368956743,0.0117387616624258,0.00973706530958439,0.00434266327396098,0.0018490245971162,0.00483460559796438,8.48176420695505e-05,6.78541136556404e-05,0.000169635284139101,0,1.69635284139101e-05,0.000322307039864292,0.000797285835453774,0.000305343511450382,5.08905852417303e-05,0,0.0011704834605598,0.00273112807463953,0.00125530110262935,0.0045462256149279,8.48176420695505e-05,0.00130619168787108,0.00795589482612383,0.0137234944868533,0.000237489397794741,0.000220525869380831,0.03774385072095,8.48176420695505e-05,1.69635284139101e-05,0.0241051738761662,0.0234266327396098,0.0836471586089907,0.0240542832909245,0.0140288379983036,0.0127226463104326,6.78541136556404e-05
FuGt - 12143,0.000195248942401562,0,6.50829808005207e-05,0.000846078750406769,6.50829808005207e-05,0.000748454279205988,0.00104132769280833,0.00416531077123332,0.000162707452001302,0,0.000195248942401562,3.25414904002603e-05,6.50829808005207e-05,3.25414904002603e-05,0.000227790432801822,3.25414904002603e-05,0.000130165961601041,9.7624471200781e-05,0.000227790432801822,9.7624471200781e-05,0.00325414904002603,0.00608525870484868,0.000162707452001302,0.000195248942401562,0,3.25414904002603e-05,0.000813537260006508,9.7624471200781e-05,0.00305890009762447,0.0147087536609177,0.00315652456882525,0.0178978197201432,0.000455580865603645,0.0151643345265213,0,0.00341685649202733,3.25414904002603e-05,9.7624471200781e-05,0.0018874064432151,0.00195248942401562,0.00198503091441588,0.00143182557761145,0.00341685649202733,0.000878620240807029,0.00741945981125936,9.7624471200781e-05,0.079629027009437,0.0806703547022454,0.0169866579889359,0.0116823950536935,0.0144484217377156,0.020501138952164,0,0.000227790432801822,0.0195574357305565,0.0178001952489424,0.0238529124633908,0.00940449072567524,0.00868857793686951,0.0101529450048812,0.0194272697689554,0.00855841197526847,0.0103156524568825,0.000683371298405467,0,3.25414904002603e-05,0.00423039375203384,0.00097624471200781,0.00468597461763749,0.00849332899446795,0.0177025707777416,0.000618288317604946,0.000130165961601041,0.00214773836641718,0.00143182557761145,0.0110966482264888,0.022746501789782,0.013374552554507,0.00442564269443541,0.00533680442564269,0.00250569476082005,0.00553205336804426,0.00933940774487471,0.00963228115847706,0.0141880898145135,0.00198503091441588,0.0166937845753336,0.0123006833712984,0.00335177351122681,0.00169215750081354,0.00149690855841198,0.000195248942401562,0.000162707452001302,6.50829808005207e-05,0.000260331923202083,0.00338431500162707,0.00182232346241458,0.00130165961601041,0.000260331923202083,0.00605271721444842,0.0020501138952164,0.000650829808005207,0.00315652456882525,0.00165961601041328,0.00211519687601692,0.000813537260006508,0.0075496257728604,0.00611780019524894,0.00504393101204035,0.00175724048161406,0.00608525870484868,0.00575984380084608,0.0153921249593231,0.0121379759192971,0.0186788154897494,0.00715912788805727,0.00950211519687602,0.0128213472177026,0.00465343312723723,0.00211519687601692,0.00520663846404165,3.25414904002603e-05,3.25414904002603e-05,0.000130165961601041,0,3.25414904002603e-05,0.000357956394402864,0.00100878620240807,0.00263586072242109,0,3.25414904002603e-05,0.00387243735763098,0.0039375203384315,0.000553205336804426,0.00543442889684348,0.000488122356003905,0.00094370322160755,0.00178978197201432,0.0122681418808981,0.000325414904002603,0.000911161731207289,0.00891636836967133,0.0100878620240807,0,0.0344288968434754,0.0082004555808656,0.0808656036446469,0.00579238529124634,0.0184510250569476,0.0263260657338106,0.00120403514480963
IFGtr - IFGop,2.89125972186081e-05,2.89125972186081e-05,2.89125972186081e-05,0.000722814930465204,0.000144562986093041,0.00031803856940469,0.000578251944372163,0.00404776361060514,2.89125972186081e-05,0,0.000578251944372163,0.000115650388874433,8.67377916558244e-05,0.000144562986093041,0.000231300777748865,2.89125972186081e-05,2.89125972186081e-05,0.000202388180530257,5.78251944372163e-05,0.000144562986093041,0.00393211322173071,0.00618729580478214,0.000115650388874433,0.000289125972186081,0.000231300777748865,2.89125972186081e-05,0.000433688958279122,2.89125972186081e-05,0.00329603608292133,0.0095700696793593,0.00381646283285628,0.0134154451094342,0.000809552722121028,0.01578627808136,5.78251944372163e-05,0.00147454245814902,0.00046260155549773,0.00031803856940469,0.00433688958279122,0.00153236765258623,0.00242865816636308,0.000867377916558244,8.67377916558244e-05,0.0139647844565877,0.0032092982912655,0.0225518258305144,0.000520426749934947,0.00159019284702345,0.0536039552432995,0.077543585740307,0.013357619914997,0.00714141151299621,0.0150056379564576,0,0.0283921704686732,0.0161910544424206,0.0274669673576777,0.00332494868013994,0,0.00124324168040015,0.00292017231907942,0.0265128516494637,0.0130974065400295,0.000867377916558244,5.78251944372163e-05,5.78251944372163e-05,0.00876051695723827,0.00118541648596293,0.00555121866597276,0.0129817561511551,0.0173186457339463,0.000520426749934947,5.78251944372163e-05,0.00138780466649319,0.000867377916558244,0.0149189001648018,0.016162141845202,0.0132419695261225,0.00367189984676323,0.00537774308266112,0.00144562986093041,0.00222626998583283,0.00702576112412178,0.00598490762425189,0.0183884118310348,0.00387428802729349,0.0241131060803192,0.00965680747101512,0.00592708242981467,0.00667880995749848,0.00228409518027004,0.000115650388874433,2.89125972186081e-05,2.89125972186081e-05,0.000202388180530257,0.00526209269378668,0.00112759129152572,0.000983028305432677,0.000115650388874433,0.00540665567987972,0.000231300777748865,0.00118541648596293,0.00508861711047503,0.00216844479139561,0.00251539595801891,0.00101194090265129,0.00870269176280105,0.00818226501286611,0.00659207216584266,0.00265995894411195,0.0117385144707549,0.00933876890161043,0.0155260647063926,0.00930985630439182,0.0137913088732761,0.00670772255471709,0.0102928846098245,0.0106687483736664,0.00858704137392662,0.00286234712464221,0.00664989736027987,2.89125972186081e-05,0.000115650388874433,0.000260213374967473,0,5.78251944372163e-05,0.000260213374967473,0.00159019284702345,0.000346951166623298,0.00257322115245613,0.00430797698557261,5.78251944372163e-05,0.000173475583311649,0.00485731633272617,8.67377916558244e-05,0,0.00208170699973979,0.0113915633041316,0.00196605661086535,0.000838465319339636,0,0.00245757076358169,0.000173475583311649,0.00156128024980484,0.0798565935177957,0.015641715095267,0.0716743285049296,0.0139069592621505,0.0114783010957874,0.018301674039379,0.000144562986093041
ITG - 12142,0.00035042225882188,3.5042225882188e-05,7.00844517643761e-05,0.00143673126116971,0.000560675614115009,0.00171706906822721,0.00122647790587658,0.00774433191996356,0.00017521112941094,0.000140168903528752,0.000140168903528752,0.000105126677646564,3.5042225882188e-05,0,0.00035042225882188,0,3.5042225882188e-05,0.000140168903528752,0.000140168903528752,3.5042225882188e-05,0.00452044713880226,0.0119143567999439,0.000140168903528752,0.000210253355293128,0.000140168903528752,3.5042225882188e-05,0.000560675614115009,0.000105126677646564,0.00238287135998879,0.014157059256404,0.0035042225882188,0.0200791954304937,0.000560675614115009,0.022917615726951,3.5042225882188e-05,0.00196236464940253,0.000105126677646564,0.000105126677646564,0.00346918036233662,0.000805971195290325,0.00203244910116691,0.000700844517643761,0.000245295581175316,0.000630760065879385,0.00473070049409539,0,0.0517573676279917,0.0683673826961489,0.0195886042681431,0.0279286540281039,0.0132459613834671,0.0142621859340505,0.000105126677646564,0,0.0116340189928864,0.0121246101552371,0.024599642569296,0.00620247398114728,0.000420506710586256,0.00276833584469285,0.00539650278585696,0.0165048883905106,0.00998703437642359,0.000420506710586256,0,0.000280337807057504,0.00707852962820198,0.00136664680940533,0.00662298069173354,0.0156989171952202,0.0192732242352034,0.000735886743525949,0.000140168903528752,0.00108630900234783,0.00171706906822721,0.0134912569646424,0.0156288327434559,0.0130006658022918,0.00343413813645443,0.00434523600939132,0.00231278690822441,0.00501103830115289,0.00928618985877983,0.00634264288467603,0.0172057329081543,0.00245295581175316,0.0168903528752146,0.0105126677646564,0.00248799803763535,0.00634264288467603,0.00245295581175316,0,0,0,0.000420506710586256,0.00336405368469005,0.00199740687528472,0.000911097872936889,3.5042225882188e-05,0.00543154501173915,0.00287346252233942,0.000560675614115009,0.00648281178820479,0.00227774468234222,0.0035042225882188,0.000735886743525949,0.00949644321407296,0.0112835967340645,0.00665802291761573,0.00178715351999159,0.0116690612187686,0.0084802186634895,0.018081788555209,0.0159442127763956,0.0252304026351754,0.011739145670533,0.0149279882258121,0.0187475908469706,0.00627255843291166,0.00357430703998318,0.00627255843291166,3.5042225882188e-05,3.5042225882188e-05,0.000525633388232821,0,0,0.000280337807057504,0.000455548936468444,0.00206749132704909,0,0,0.00280337807057504,0.00241791358587097,0.000595717839997197,0.00462557381644882,0.000315380032939692,0.00115639345411221,0.00392472929880506,0.0106528366681852,0.000665802291761573,0.000455548936468444,0.0122297368328836,0.00115639345411221,0,0.0417703332515681,0.00588709394820759,0.0828748642113747,0.00630760065879385,0.0103024144093633,0.0207449977222553,0.0076041630164348
LiG - 12151,0.000271542360608255,9.05141202027516e-05,0.000150856867004586,0.00132754042964036,0.000452570601013758,0.000874969828626599,0.000874969828626599,0.00340936519430364,0.000301713734009172,0,0.000331885107410089,6.03427468018344e-05,6.03427468018344e-05,0.000150856867004586,0.000271542360608255,9.05141202027516e-05,0,6.03427468018344e-05,6.03427468018344e-05,0.000452570601013758,0.00923244026068067,0.00126719768283852,6.03427468018344e-05,9.05141202027516e-05,0.00021119961380642,3.01713734009172e-05,0.000603427468018344,9.05141202027516e-05,0.00594376055998069,0.00893072652667149,0.00899106927347333,0.0144822592324403,0.0021119961380642,0.0192795076031861,0,0.000633598841419261,3.01713734009172e-05,6.03427468018344e-05,0.0029869659666908,0.00253439536567705,0.00132754042964036,0.00075428433502293,0,0.00150856867004586,0.000271542360608255,0,0.000724112961622013,0.00482741974414675,0.105871349263818,0.000362056480811006,0,0.0141202027516293,3.01713734009172e-05,0.377534395365677,0.000301713734009172,0.0179217958001448,0.00660753077480087,0.000633598841419261,0,9.05141202027516e-05,0,0.0318609703113686,0.0139391745112238,0.000301713734009172,0,0,0.0034998793145064,0.000844798455225682,0.000663770214820179,0.00365073618151098,0.0141805454984311,0.000181028240405503,3.01713734009172e-05,0.00844798455225682,0.000150856867004586,0.0084178131788559,0.00739198648322472,0.00555153270576877,0.00135771180304127,0.00277576635288438,0.000693941588221096,0.00117668356263577,0.000965483948829351,0.00286628047308714,0.00356022206130823,9.05141202027516e-05,0.0201243060584118,0.00509896210475501,0.0179217958001448,0.00537050446536326,0.00054308472121651,0,0,0,0,0.0021119961380642,3.01713734009172e-05,0,9.05141202027516e-05,0.00259473811247888,3.01713734009172e-05,0.000150856867004586,0.00135771180304127,0.000452570601013758,0.00054308472121651,0.000120685493603669,0.00434467776973208,0.00253439536567705,0.0017499396572532,0.000995655322230268,0.00362056480811007,0.00307748008689356,0.00739198648322472,0.00404296403572291,0.0106504948105238,0.00401279266232199,0.0082367849384504,0.00537050446536326,0.00313782283369539,0.000844798455225682,0.00295679459328989,9.05141202027516e-05,0,0.000392227854211924,0,3.01713734009172e-05,0.000512913347815593,0.00108616944243302,6.03427468018344e-05,0,0,0.000120685493603669,0.00208182476466329,0.000482741974414675,0.00289645184648805,0,0.00162925416364953,0.00615496017378711,0.00799541395124306,3.01713734009172e-05,0.000422399227612841,0.0197019068307989,0,0,0.00159908279024861,0.00877986965966691,0.0345763939174511,0.0301110306541154,0.00624547429398986,0.00283610909968622,3.01713734009172e-05
LIG - 12177,8.34910386285205e-05,2.78303462095068e-05,0.000361794500723589,0.000695758655237671,0.000612267616609151,0.000751419347656685,0.000779249693866192,0.0077090059000334,0.000389624846933096,0,0.000166982077257041,8.34910386285205e-05,0.000111321384838027,8.34910386285205e-05,8.34910386285205e-05,0,8.34910386285205e-05,0.000194812423466548,0.000222642769676055,2.78303462095068e-05,0.00339530223755984,0.0137203606812869,0.000166982077257041,0.000278303462095068,0.000139151731047534,2.78303462095068e-05,0.000667928309028164,8.34910386285205e-05,0.00211510631192252,0.0124123344094401,0.00286652565957921,0.01410998552822,0.000361794500723589,0.0173939663809418,5.56606924190137e-05,0.00392407881554047,0.000111321384838027,0.000222642769676055,0.00450851608594011,0.00116887454079929,0.0036457753534454,0.00175331181119893,0.00628965824334855,0.0032561505065123,0.0130246020260492,0.0116052543693644,0.0918958031837916,0.0790103528887899,0.00553823889569186,0.00718022932205277,0.0622843148168763,0.00423021262384504,0.00097406211733274,0,0.0235444728932428,0.0156684849159524,0.018451519536903,0.00264388288990315,0.0175331181119893,0.0213180451964822,0.0259657130134699,0.00297784704441723,0.0085439162863186,0.00105755315596126,0.000222642769676055,0.000139151731047534,0.0024212401202271,0.00139151731047534,0.00907269286429923,0.0152231993766002,0.0116330847155739,0.00114104419458978,0.000556606924190137,0.00222642769676055,0.00506512301013025,0.0129132806412112,0.0111321384838027,0.00982411221195592,0.00420238227763553,0.00395190916174997,0.0024490704664366,0.00275520427474118,0.00949014805744183,0.00957363909607035,0.0182010464210175,0.00801513970833797,0.00776466659245241,0.00539908716464433,0.000807080040075699,0.00178114215740844,0.00256039185127463,5.56606924190137e-05,2.78303462095068e-05,0,0.00144717800289436,0.00214293665813203,0.00278303462095068,0.00166982077257041,0.000361794500723589,0.00275520427474118,0.00114104419458978,0.00192029388845597,0.00665145274407214,0.00361794500723589,0.00409106089279751,0.00217076700434153,0.00712456862963375,0.00996326394300345,0.00548257820327285,0.00286652565957921,0.00859957697873761,0.00712456862963375,0.0143604586441055,0.0106868529444506,0.0132472447957253,0.0101302460202605,0.00807080040075699,0.0111599688300122,0.00598352443504397,0.00267171323611266,0.00500946231771123,2.78303462095068e-05,0.000111321384838027,0.000194812423466548,0.000306133808304575,0,0.000417455193142603,0.00125236557942781,0.00551040854948236,0.00155849938773238,0.00116887454079929,0.00439719470110208,0.00322832016030279,0.000333964154514082,0.00272737392853167,0.00178114215740844,0.00359011466102638,0.000890571078704219,0.00979628186574641,8.34910386285205e-05,0.0057052209729489,0.00818212178559501,0.0232383390849382,2.78303462095068e-05,0.00539908716464433,0.000278303462095068,0.0354280307247022,0.000779249693866192,0.00996326394300345,0.0139151731047534,0.0236001335856618
